"state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000","municode","vote_share_2000","codes","margin_2000"
"PA",1,5.98778,"LEOCI DA CUNHA MACEDO",1301,"PPB","4219-leoci da cunha macedo",1,0,"BAGRE",20.739,"PA_BAGRE",-21.149
"PA",1,21.84,"JOSE CARLOS CAETANO",2993,"PMDB","4227-jose carlos caetano",1,0,"BRASIL NOVO",49.926,"PA_BRASIL NOVO",-0.147999999999996
"PA",1,9.20583,"JOSE FRANCISCO DA SILVA",1987,"PDT","4260-jose francisco da silva",1,1,"AGUA AZUL DO NORTE",57.397,"PA_AGUA AZUL DO NORTE",14.794
"PA",0,-12.4444,"GERALDO GOMES DE OLIVEIRA",8559,"PSDB","4332-geraldo gomes de oliveira",1,0,"BRAGANCA",29.993,"PA_BRAGANCA",-2.945
"PA",1,12.4444,"JOSE JOAQUIM DIOGO",10992,"PSD","4332-jose joaquim diogo",1,1,"BRAGANCA",32.938,"PA_BRAGANCA",2.945
"PA",1,24.8343,"MANOEL CARVALHO DA SILVA",3202,"PMDB","4340-manoel carvalho da silva",1,0,NA,NA,NA,NA
"PA",1,1.16257,"GERVASIO BANDEIRA FERREIRA",8136,"PMDB","4359-gervasio bandeira ferreira",1,0,"BREVES",31.664,"PA_BREVES",-6.658
"PA",0,-0.527241,"ADALBERTO CAVALCANTE ANEQUINO",1981,"PMDB","4367-adalberto cavalcante anequino",1,1,"TERRA SANTA",55.501,"PA_TERRA SANTA",11.002
"PA",1,0.527241,"RAIMUNDO CARLOS FIGUEIREDO BENTES",2002,"PSDB","4367-raimundo carlos figueiredo bentes",1,0,"TERRA SANTA",44.499,"PA_TERRA SANTA",-11.002
"PA",1,26.5153,"MIGUEL BERNARDO DA COSTA",3538,"PMDB","4375-miguel bernardo da costa",1,1,"BUJARU",68.237,"PA_BUJARU",36.474
"PA",1,34.6661,"JUSCELINO ALVES RODRIGUES",1583,"PPB","4383-juscelino alves rodrigues",1,1,"NOVO PROGRESSO",75.021,"PA_NOVO PROGRESSO",50.042
"PA",1,21.197,"LIBERALINO RIBEIRO DE ALMEIDA NETO",1701,"PFL","4405-liberalino ribeiro de almeida neto",1,0,"VITORIA DO XINGU",19.169,"PA_VITORIA DO XINGU",-11.196
"PA",0,-3.44567,"JOSE RODRIGUES QUARESMA",7664,"PT","4413-jose rodrigues quaresma",1,1,"CAMETA",38.037,"PA_CAMETA",4.263
"PA",1,3.44567,"EMMANUEL JOSE MACHADO CUNHA",8211,"PSDB","4413-emmanuel jose machado cunha",1,0,"CAMETA",28.189,"PA_CAMETA",-9.848
"PA",1,9.93306,"FRANCISCO FERREIRA FREITAS NETO",10182,"PSDB","4430-francisco ferreira freitas neto",1,0,"CAPANEMA",25.124,"PA_CAPANEMA",-14.234
"PA",1,38.7082,"EGON KOLLING",4671,"PMDB","4448-egon kolling",1,1,"BREU BRANCO",82.723,"PA_BREU BRANCO",65.446
"PA",0,-4.61933,"MANOEL ALADIR SIQUEIRA",7805,"PSB","4456-manoel aladir siqueira",1,0,"CAPITAO POCO",41.042,"PA_CAPITAO POCO",-10.317
"PA",1,49.4346,"PAULO SERGIO RODRIGUES TITAN",23985,"PMDB","4472-paulo sergio rodrigues titan",1,1,NA,NA,NA,NA
"PA",0,-6.72958,"ANTONIO FERREIRA COELHO",1878,"PTB","4480-antonio ferreira coelho",1,1,"NOVA ESPERANCA DO PIRIA",64.073,"PA_NOVA ESPERANCA DO PIRIA",28.146
"PA",1,5.34016,"SILVANETO FERRAZ MANGUEIRA",1440,"PMDB","4502-silvaneto ferraz mangueira",1,0,"ABEL FIGUEIREDO",38.485,"PA_ABEL FIGUEIREDO",-17.693
"PA",0,-1.94969,"DINALVA DAS GRACAS SALDANHA DE MEDEIROS",1559,"PTB","4510-dinalva das gracas saldanha de medeiros",1,0,"COLARES",39.457,"PA_COLARES",-9.185
"PA",1,1.94969,"JOAO DE DEUS DA SILVA BASTOS",1621,"PMDB","4510-joao de deus da silva bastos",1,1,"COLARES",48.642,"PA_COLARES",9.185
"PA",0,-8,"JOAO VIEIRA DA CUNHA",506,"PPB","4529-joao vieira da cunha",1,0,"CUMARU DO NORTE",40.335,"PA_CUMARU DO NORTE",-14.531
"PA",0,-13.1665,"JOSENVALTO REIS DE SOUSA",6262,"PMDB","4537-josenvalto reis de sousa",1,1,"CONCEICAO DO ARAGUAIA",50.902,"PA_CONCEICAO DO ARAGUAIA",14.291
"PA",1,7.59409,"NINALDO JOSE DE SOUSA SAMPAIO",1601,"PTB","4545-ninaldo jose de sousa sampaio",1,0,"TERRA ALTA",43.918,"PA_TERRA ALTA",-12.164
"PA",0,-23.531,"JOSE ASSIS DE OLIVEIRA FILHO",1386,"PDT","4553-jose assis de oliveira filho",1,0,"CURRALINHO",21.764,"PA_CURRALINHO",-27.159
"PA",1,23.531,"EMANOEL DA COSTA CARDOSO",2239,"PMDB","4553-emanoel da costa cardoso",1,0,"CURRALINHO",25.577,"PA_CURRALINHO",-23.346
"PA",1,26.7917,"FRANCISCO JOSE MEDEIROS BARBOSA",2636,"PDT","4561-francisco jose medeiros barbosa",1,0,"FLORESTA DO ARAGUAIA",29.003,"PA_FLORESTA DO ARAGUAIA",-0.279
"PA",1,16.3243,"JOAQUIM VIEIRA DE ALMEIDA",538,"PSDB","4588-joaquim vieira de almeida",1,0,"BANNACH",26.64,"PA_BANNACH",-14.563
"PA",1,10.9627,"JOAO ALFREDO RIBEIRO DE CARVALHO",1412,"PFL","4596-joao alfredo ribeiro de carvalho",1,1,"FARO",68.162,"PA_FARO",36.324
"PA",0,-14.996,"JOSE PEREIRA DE ALMEIDA",1060,"PT","4600-jose pereira de almeida",1,1,"NOVA IPIXUNA",55.245,"PA_NOVA IPIXUNA",10.49
"PA",0,-27.8596,"VILMAR RUSCHEL",1028,"PMDB","4626-vilmar ruschel",1,0,"PLACAS",20.973,"PA_PLACAS",-25.164
"PA",1,27.8596,"FRANCISCO OSMILDO SANTIAGO",1822,"PSDB","4626-francisco osmildo santiago",1,0,"PLACAS",32.89,"PA_PLACAS",-13.247
"PA",0,-15.3828,"VICENTE DE PAULA PEDROSA DA SILVA",3658,"PMDB","4634-vicente de paula pedrosa da silva",1,0,"IGARAPE ACU",22.642,"PA_IGARAPE ACU",-14.424
"PA",0,-12.2938,"ANTONIO ARMANDO AMARAL DE CASTRO",5051,"PSDB","4642-antonio armando amaral de castro",1,1,"MARITUBA",67.887,"PA_MARITUBA",51.196
"PA",1,11.0855,"MARIO DA COSTA LEAO",6253,"PSB","4650-mario da costa leao",1,1,NA,NA,NA,NA
"PA",0,-11.7469,"CARLOS AUGUSTO RAMOS NASCIMENTO",3069,"PSD","4669-carlos augusto ramos nascimento",1,0,"TRACUATEUA",36.086,"PA_TRACUATEUA",-27.828
"PA",1,11.7469,"JONAS PEREIRA BARROS",3886,"PDT","4669-jonas pereira barros",1,1,"TRACUATEUA",63.914,"PA_TRACUATEUA",27.828
"PA",1,1.26024,"ACHILES IGACIHALAGUTI",1607,"PL","4677-achiles igacihalaguti",1,1,"INHANGAPI",60.648,"PA_INHANGAPI",24.097
"PA",0,-31.2409,"ALAIR DE MELO PRAGANA",1424,"PMDB","4685-alair de melo pragana",1,0,"QUATIPURU",8.652,"PA_QUATIPURU",-39.101
"PA",0,-2.74774,"BENEDITO AUGUSTO BANDEIRA FERREIRA",5486,"PMDB","4693-benedito augusto bandeira ferreira",1,1,"IRITUIA",48.486,"PA_IRITUIA",3.69
"PA",1,2.9987,"EDILSON DIAS BOTELHO",9875,"PSB","4715-edilson dias botelho",1,0,"ITAITUBA",29.238,"PA_ITAITUBA",-13.056
"PA",1,0.0140509,"BENJAMIN TASCA",3559,"PMDB","4731-benjamin tasca",1,1,"ITUPIRANGA",51.49,"PA_ITUPIRANGA",23.92
"PA",1,23.5556,"JOSE VIEIRA DE CASTRO",1251,"PSDB","4740-jose vieira de castro",1,0,"CURUA",40.893,"PA_CURUA",-0.454999999999998
"PA",0,-8.06642,"MARCOS ANTONIO ELEUTERIO NETO",6616,"PRP","4758-marcos antonio eleuterio neto",1,0,"JACUNDA",23.054,"PA_JACUNDA",-16.725
"PA",0,-6.24291,"BENEDITO DIAS DA SILVA",1652,"PSDB","4766-benedito dias da silva",1,0,"CACHOEIRA DO PIRIA",45.818,"PA_CACHOEIRA DO PIRIA",-7.442
"PA",1,6.24291,"ADEMIR FONSECA DE OLIVEIRA",1872,"PSC","4766-ademir fonseca de oliveira",1,1,"CACHOEIRA DO PIRIA",53.26,"PA_CACHOEIRA DO PIRIA",7.442
"PA",1,9.09646,"ISAIAS BATISTA FILHO",3574,"PMDB","4774-isaias batista filho",1,1,"JURUTI",56.584,"PA_JURUTI",20.412
"PA",0,-1.39507,"ALCIDES ABREU BARRA",3322,"PSDB","4790-alcides abreu barra",1,1,"LIMOEIRO DO AJURU",47.993,"PA_LIMOEIRO DO AJURU",14.918
"PA",1,1.39507,"DOMINGOS DINIZ",3416,"PDT","4790-domingos diniz",1,0,"LIMOEIRO DO AJURU",33.075,"PA_LIMOEIRO DO AJURU",-14.918
"PA",1,41.5289,"OTI SILVA SANTOS",2740,"PMDB","4804-oti silva santos",1,1,"BELTERRA",47.324,"PA_BELTERRA",10.845
"PA",1,14.4046,"RAFAEL DE LOUREIRO REIS",7561,"PMDB","4855-rafael de loureiro reis",1,1,"MARACANA",44.846,"PA_MARACANA",7.105
"PA",1,20.0935,"OSMUNDO EDUARDO DA SILVA NAIFF",4366,"PFL","4871-osmundo eduardo da silva naiff",1,0,"MARAPANIM",46.206,"PA_MARAPANIM",-2.573
"PA",0,-1.97895,"JOSE MARIA RODRIGUES VIEGAS",1164,"PSD","4898-jose maria rodrigues viegas",1,1,"MELGACO",54.515,"PA_MELGACO",9.522
"PA",1,32.896,"JOAO MARTINS CARDOSO FILHO",5672,"PPB","4936-joao martins cardoso filho",1,1,"MOJU",48.897,"PA_MOJU",0.323999999999998
"PA",1,29.8902,"JARDEL VASCONCELOS CARMO",9167,"PSDB","4952-jardel vasconcelos carmo",1,1,"MONTE ALEGRE",66.389,"PA_MONTE ALEGRE",32.778
"PA",1,1.39692,"MARIA ORTENCIA DOS SANTOS GUIMARAES",2105,"PPB","4979-maria ortencia dos santos guimaraes",1,1,"MUANA",54.48,"PA_MUANA",8.95999999999999
"PA",0,-2.43124,"HAROLDO HERACLITO TAVARES DA SILVA",6421,"PPB","5010-haroldo heraclito tavares da silva",1,1,"OBIDOS",37.783,"PA_OBIDOS",13.656
"PA",1,2.43124,"JOSE MARIO DE SOUZA",6741,"PSDB","5010-jose mario de souza",1,0,"OBIDOS",20.501,"PA_OBIDOS",-17.282
"PA",1,29.1282,"LUIZ GONZAGA VIANA FILHO",8332,"PMDB","5053-luiz gonzaga viana filho",1,1,"ORIXIMINA",70.159,"PA_ORIXIMINA",42.209
"PA",1,37.331,"JOAO GOMES DA SILVA",4672,"PSDB","5070-joao gomes da silva",1,1,NA,NA,NA,NA
"PA",1,7.98891,"GANDOR CALIL HAGE NETO",4089,"PMDB","5193-gandor calil hage neto",1,1,"PRAINHA",53.765,"PA_PRAINHA",7.53
"PA",1,1.38648,"NARCISO ARAGAO DE SOUSA",2340,"PPB","5215-narciso aragao de sousa",1,0,"PRIMAVERA",40.962,"PA_PRIMAVERA",-18.076
"PA",1,30.9967,"HUMBERTO SALVADOR FILHO",3588,"PFL","5258-humberto salvador filho",1,1,"SALVATERRA",57.025,"PA_SALVATERRA",19.623
"PA",0,-4.0847,"ANTONIO MARTINS SIMAO",7972,"PSDB","5290-antonio martins simao",1,1,"SANTA IZABEL DO PARA",69.381,"PA_SANTA IZABEL DO PARA",41.526
"PA",1,4.0847,"EDILSON PAIVA DE ABREU",8651,"PFL","5290-edilson paiva de abreu",1,0,"SANTA IZABEL DO PARA",27.855,"PA_SANTA IZABEL DO PARA",-41.526
"PA",1,21.8333,"WAGNER PEREIRA DA SILVA",3376,"PDT","5339-wagner pereira da silva",1,1,"SANTANA DO ARAGUAIA",100,"PA_SANTANA DO ARAGUAIA",NA
"PA",0,-6.20185,"MARIA DO CARMO CARDOSO MARTINS",22157,"PT","5355-maria do carmo cardoso martins",1,0,"SANTAREM",27.458,"PA_SANTAREM",-23.326
"PA",1,6.20185,"JOAQUIM DE LIRA MAIA",25087,"PFL","5355-joaquim de lira maia",1,1,"SANTAREM",50.784,"PA_SANTAREM",23.326
"PA",1,4.73961,"SEI OHAZE",1790,"PSDB","5371-sei ohaze",1,1,"SANTAREM NOVO",63.688,"PA_SANTAREM NOVO",27.85
"PA",1,53.4056,"RAIMUNDO CELSO RODRIGUES DA CRUZ",4527,"PFL","5398-raimundo celso rodrigues da cruz",1,1,"SANTO ANTONIO DO TAUA",48.899,"PA_SANTO ANTONIO DO TAUA",1.23
"PA",1,17.9861,"PEDRO PAULO SOUSA DE ALMEIDA",3644,"PTB","5410-pedro paulo sousa de almeida",1,1,"SAO CAETANO DE ODIVELAS",51.878,"PA_SAO CAETANO DE ODIVELAS",3.756
"PA",0,-3.78074,"FRANCISCO FEITOSA FARIAS",3932,"PSB","5436-francisco feitosa farias",1,1,"SAO DOMINGOS DO CAPIM",65.692,"PA_SAO DOMINGOS DO CAPIM",31.884
"PA",1,3.78074,"MARCAL DE JESUS SOARES PALHETA",4241,"PMDB","5436-marcal de jesus soares palheta",1,0,"SAO DOMINGOS DO CAPIM",33.808,"PA_SAO DOMINGOS DO CAPIM",-31.884
"PA",1,15.9936,"ROBERTO ADAIL PAES RODRIGUES",3978,"PSDB","5479-roberto adail paes rodrigues",1,1,"SAO FRANCISCO DO PARA",62.544,"PA_SAO FRANCISCO DO PARA",30.987
"PA",1,36.6197,"VILDEMAR ROSA FERNANDES",6596,"PL","5517-vildemar rosa fernandes",1,0,"SAO MIGUEL DO GUAMA",43.065,"PA_SAO MIGUEL DO GUAMA",-2.935
"PA",0,-3.91243,"WALTER BARBOSA DE SOUSA",2370,"PSB","5576-walter barbosa de sousa",1,0,"SOURE",21.996,"PA_SOURE",-4.486
"PA",1,0.443946,"CLAUDIO FURMAN",11652,"PTB","5614-claudio furman",1,0,"TUCURUI",41.507,"PA_TUCURUI",-7.613
"PA",0,-5.31997,"MARLENE MACEDO PAIVA DE VASCONCELOS",7368,"PL","5630-marlene macedo paiva de vasconcelos",1,1,"VIGIA",57.282,"PA_VIGIA",14.564
"PA",1,5.31997,"NOE XAVIER RODRIGUES PALHETA",8196,"PTB","5630-noe xavier rodrigues palheta",1,0,"VIGIA",42.718,"PA_VIGIA",-14.564
"PA",0,-16.5038,"LUIS ALFREDO AMIN FERNANDES",5340,"PFL","5657-luis alfredo amin fernandes",1,0,"VIZEU",42.667,"PA_VIZEU",-8.709
"PA",1,16.5038,"ASTRID MARIA DA CUNHA E SILVA",7451,"PPS","5657-astrid maria da cunha e silva",1,1,"VIZEU",51.376,"PA_VIZEU",8.709
"PA",1,3.72707,"MARIO APARECIDO MOREIRA",9699,"PDT","5673-mario aparecido moreira",1,1,"REDENCAO",60.5,"PA_REDENCAO",23.127
"PA",1,10.8892,"AGEMIRO GOMES DA SILVA",4608,"PMDB","5690-agemiro gomes da silva",1,1,"RIO MARIA",44.852,"PA_RIO MARIA",8.68
"PA",0,-6.12848,"ATIL JOSE DE SOUZA",3814,"PDT","5711-atil jose de souza",1,1,"XINGUARA",36.052,"PA_XINGUARA",1.752
"PA",1,26.0938,"ANTONIO GERALDO LAZARINI",5620,"PTB","5754-antonio geraldo lazarini",1,0,"URUARA",34.243,"PA_URUARA",-31.514
"PA",1,27.4035,"FRANCISCO AGUIAR SILVEIRA",3896,"PTB","5770-francisco aguiar silveira",1,1,NA,NA,NA,NA
"PA",1,22.8548,"RAIMUNDO SILVEIRA LIMA",5319,"PDT","5797-raimundo silveira lima",1,0,"SAO GERALDO DO ARAGUAIA",35.703,"PA_SAO GERALDO DO ARAGUAIA",-24.898
"PA",1,34.0718,"EVALDINO BENTO CELESTINO",3026,"PMDB","5819-evaldino bento celestino",1,1,"CONCORDIA DO PARA",51.323,"PA_CONCORDIA DO PARA",2.646
"PA",1,33.1254,"ANA ISABEL MESQUITA DE OLIVEIRA SALMEN HUSSAIN",8749,"PSDB","5835-ana isabel mesquita de oliveira salmen hussain",1,1,"PARAUAPEBAS",61.764,"PA_PARAUAPEBAS",28.979
"PA",0,-8.7573,"LUIZ MEDEIROS DOS SANTOS",2735,"PSB","5894-luiz medeiros dos santos",1,0,"RUROPOLIS",25.935,"PA_RUROPOLIS",-17.053
"PA",1,31.4634,"ROMILDO VELOSO E SILVA",4101,"PSDB","5959-romildo veloso e silva",1,1,"OURILANDIA DO NORTE",53.091,"PA_OURILANDIA DO NORTE",6.182
"PA",0,-17.0773,"JEFFERSON DEPRA",4358,"PPB","5975-jefferson depra",1,1,"DOM ELISEU",49.202,"PA_DOM ELISEU",4.27
"PA",1,17.0773,"ANTONIO JESUS DE OLIVEIRA",6153,"PSDB","5975-antonio jesus de oliveira",1,0,"DOM ELISEU",44.932,"PA_DOM ELISEU",-4.27
"AP",1,8.52957,"CARLOS CESAR DA SILVA",1037,"PL","6017-carlos cesar da silva",1,0,"AMAPA",39.489,"AP_AMAPA",-1.13200000000001
"AP",0,-6.90362,"JONEY SOUZA CAPIBERIBE",681,"PSB","6025-joney souza capiberibe",1,0,"PORTO GRANDE",26.189,"AP_PORTO GRANDE",-6.19
"AP",0,-10.5227,"ADELSON JOSE DENIUR DE ALMEIDA",659,"PSB","6033-adelson jose deniur de almeida",1,1,"CALCOENE",38.891,"AP_CALCOENE",12.615
"AP",1,10.6447,"NILDE CECILIANO SANTIAGO",369,"PL","6041-nilde ceciliano santiago",1,0,"ITAUBAL",28.523,"AP_ITAUBAL",-6.66
"AP",0,-30.859,"FRANCISCO CANINDE DA SILVA",326,"PTB","6068-francisco caninde da silva",1,0,"CUTIAS",16.667,"AP_CUTIAS",-25.537
"AP",0,-5.81761,"JOSE ODAIR DA FONSECA BENJAMIN",1198,"PFL","6076-jose odair da fonseca benjamin",1,1,"MAZAGAO",42.79,"AP_MAZAGAO",4.865
"AP",1,8.10056,"JUAREZ GOMES",387,"PSB","6084-juarez gomes",1,0,"AMAPARI",44.761,"AP_AMAPARI",-1.882
"AP",1,23.7069,"WALTER GURJAO DE OLIVEIRA",574,"PFL","6106-walter gurjao de oliveira",1,0,"SERRA DO NAVIO",10.663,"AP_SERRA DO NAVIO",-34.324
"AP",1,6.97293,"LUIZ DE FRANCA MAGALHAES BARROSO",1304,"PDT","6122-luiz de franca magalhaes barroso",1,1,"VITORIA DO JARI",55.868,"AP_VITORIA DO JARI",11.736
"AP",0,-0.813008,"JOAO QUEIROGA DE SOUZA",2501,"PMDB","6130-joao queiroga de souza",1,0,"LARANJAL DO JARI",22.496,"AP_LARANJAL DO JARI",-17.502
"AP",0,-1.73386,"ROSEMIRO ROCHA FREIRES",11420,"PL","6157-rosemiro rocha freires",1,1,"SANTANA",31.51,"AP_SANTANA",4.672
"AP",1,1.73386,"JUDAS TADEU DE ALMEIDA MEDEIROS",11823,"PSDB","6157-judas tadeu de almeida medeiros",1,0,"SANTANA",26.838,"AP_SANTANA",-4.672
"AP",1,0.282008,"ADELINO FERNANDES GURJAO FILHO",889,"PL","6173-adelino fernandes gurjao filho",1,0,"TARTARUGALZINHO",27.902,"AP_TARTARUGALZINHO",-15.064
"MA",1,19.7921,"RAIMUNILDE DA SILVA REIS",1383,"PMDB","7013-raimunilde da silva reis",1,0,"AFONSO CUNHA",48.19,"MA_AFONSO CUNHA",-3.62
"MA",1,43.8786,"FRANCISCO DANTAS RIBEIRO FILHO",4266,"PMDB","7048-francisco dantas ribeiro filho",1,1,"ALTO ALEGRE DO PINDARE",89.171,"MA_ALTO ALEGRE DO PINDARE",81.413
"MA",0,-24.1893,"BENONIL DA CONCEICAO CASTRO",1017,"PFL","7064-benonil da conceicao castro",1,0,"APICUM ACU",27.145,"MA_APICUM ACU",-45.71
"MA",1,24.1893,"SEBASTIAO LOPES MONTEIRO",1666,"PSD","7064-sebastiao lopes monteiro",1,1,"APICUM ACU",72.855,"MA_APICUM ACU",45.71
"MA",1,15.9875,"BERNARDO LIMA FURTADO",925,"PMDB","7102-bernardo lima furtado",1,1,"ARAGUANA",50.635,"MA_ARAGUANA",1.27
"MA",1,15.0495,"JOSE RIBAMAR DE AZEVEDO",4476,"PMDB","7110-jose ribamar de azevedo",1,1,"AMARANTE DO MARANHAO",45.962,"MA_AMARANTE DO MARANHAO",5.859
"MA",0,-8.07198,"JOSE UBIRAJARA ROCHA TORRES",1788,"PMDB","7129-jose ubirajara rocha torres",1,0,"BACABEIRA",49.241,"MA_BACABEIRA",-1.518
"MA",1,8.07198,"JOSE REINALDO DA SILVA CALVET",2102,"PSD","7129-jose reinaldo da silva calvet",1,1,"BACABEIRA",50.759,"MA_BACABEIRA",1.518
"MA",0,-18.6504,"NILTON DA SILVA LIMA FILHO",3496,"PDT","7137-nilton da silva lima filho",1,0,"ANAJATUBA",47.602,"MA_ANAJATUBA",-4.79600000000001
"MA",1,18.6504,"PEDRO LOPES ARAGAO",5099,"PMDB","7137-pedro lopes aragao",1,1,"ANAJATUBA",52.398,"MA_ANAJATUBA",4.79600000000001
"MA",0,-0.364166,"CLEOMALTINA MOREIRA MONTELES",2736,"PTB","7153-cleomaltina moreira monteles",1,1,"ANAPURUS",39.151,"MA_ANAPURUS",5.128
"MA",1,0.364166,"PEDRO FRANCISCO DAS CHAGAS EVANGELISTA DOS SANTOS",2756,"PSD","7153-pedro francisco das chagas evangelista dos santos",1,0,"ANAPURUS",34.023,"MA_ANAPURUS",-5.128
"MA",1,26.0579,"ANTONIO MORAIS DA SILVA",1698,"PT do B","7188-antonio morais da silva",1,1,"BELA VISTA",53.064,"MA_BELA VISTA",7.819
"MA",1,1.0809,"RUI FERNANDES RIBEIRO FILHO",5985,"PMDB","7196-rui fernandes ribeiro filho",1,1,"ARARI",66.531,"MA_ARARI",39.009
"MA",1,1.72731,"AMADEUS PIRES DE SA",1384,"PSD","7200-amadeus pires de sa",1,0,"BERNARDO DO MEARIM",47.785,"MA_BERNARDO DO MEARIM",-4.43000000000001
"MA",0,-39.7416,"JUSCELINO DE SOUSA VIEIRA",793,"PT do B","7242-juscelino de sousa vieira",1,1,"DAVINOPOLIS",39.454,"MA_DAVINOPOLIS",13.476
"MA",0,-13.7407,"JOAO PETRUS FILHO",1447,"PSL","7250-joao petrus filho",1,0,"BACURI",42.563,"MA_BACURI",-9.499
"MA",1,13.7407,"AURINO VIEIRA NOGUEIRA",1908,"PSDB","7250-aurino vieira nogueira",1,1,"BACURI",52.062,"MA_BACURI",9.499
"MA",0,-32.4014,"LUIZ SABRY AZAR",1088,"PFL","7269-luiz sabry azar",1,1,"BOM JESUS DAS SELVAS",48.163,"MA_BOM JESUS DAS SELVAS",7.372
"MA",0,-7.31664,"JONAS DEMITO",5276,"PDT","7277-jonas demito",1,1,"BALSAS",33.652,"MA_BALSAS",1.618
"MA",1,9.78102,"ZEZUITA PEREIRA DA SILVA",1880,"PFL","7285-zezuita pereira da silva",1,0,"BOM LUGAR",45.826,"MA_BOM LUGAR",-8.079
"MA",1,11.1734,"MANOEL MARIANO DE SOUSA",8522,"PFL","7315-manoel mariano de sousa",1,0,"BARRA DO CORDA",46.418,"MA_BARRA DO CORDA",-6.67
"MA",1,10.9734,"ANTONIO GILDAN MEDEIROS",2776,"PRP","7340-antonio gildan medeiros",1,1,"BURITICUPU",51.528,"MA_BURITICUPU",3.056
"MA",0,-0.890085,"JOSE WILIAM DE ALMEIDA",2394,"PFL","7366-jose wiliam de almeida",1,0,"BURITIRANA",47.447,"MA_BURITIRANA",-5.10599999999999
"MA",1,0.890085,"ANTONIO LOPES DE SOUSA",2437,"PTB","7366-antonio lopes de sousa",1,1,"BURITIRANA",52.553,"MA_BURITIRANA",5.10599999999999
"MA",0,-7.21434,"TEREZA CARLOTA CARVALHO CALDAS",5331,"PFL","7390-tereza carlota carvalho caldas",1,1,"BREJO",50.977,"MA_BREJO",1.95399999999999
"MA",1,25.25,"BENEDITO DE SOUZA BARROS",1002,"PSD","7420-benedito de souza barros",1,1,"CENTRAL DO MARANHAO",51.523,"MA_CENTRAL DO MARANHAO",3.04600000000001
"MA",0,-31.5518,"MARIA DE FATIMA MELO PEREIRA",3189,"PSDB","7439-maria de fatima melo pereira",1,0,"BURITI BRAVO",6.902,"MA_BURITI BRAVO",-46.443
"MA",0,-18.5016,"AUGUSTO ALVES TEIXEIRA",1610,"PPB","7480-augusto alves teixeira",1,1,"CIDELANDIA",25.823,"MA_CIDELANDIA",1.915
"MA",1,18.5016,"JOSE ANTONIO LISBOA NETO",2341,"PMDB","7480-jose antonio lisboa neto",1,0,"CIDELANDIA",19.911,"MA_CIDELANDIA",-5.912
"MA",1,4.90405,"JOSE ALCOFORADO DE ALBUQUERQUE",984,"PTB","7501-jose alcoforado de albuquerque",1,0,"CONCEICAO DO LAGO ACU",44.272,"MA_CONCEICAO DO LAGO ACU",-11.456
"MA",1,10.6476,"HILDO AUGUSTO DA ROCHA NETO",2016,"PL","7510-hildo augusto da rocha neto",1,1,"CANTANHEDE",82.272,"MA_CANTANHEDE",64.544
"MA",1,10.457,"ANSELMO COELHO DE MATOS",713,"PDT","7528-anselmo coelho de matos",1,0,"FEIRA NOVA DO MARANHAO",35.175,"MA_FEIRA NOVA DO MARANHAO",-21.769
"MA",1,18.1549,"JOAO ALBERTO MARTINS SILVA",5994,"PSDB","7536-joao alberto martins silva",1,0,"CAROLINA",46.998,"MA_CAROLINA",-3.56
"MA",0,-15.0118,"ELI ALVES CAVALCANTE",903,"PFL","7544-eli alves cavalcante",1,1,"FERNANDO FALCAO",55.768,"MA_FERNANDO FALCAO",11.536
"MA",1,15.0118,"ZEFERINO CAVALCANTE ALMEIDA",1222,"PSD","7544-zeferino cavalcante almeida",1,0,"FERNANDO FALCAO",44.232,"MA_FERNANDO FALCAO",-11.536
"MA",0,-6.45161,"CLAUDIO VALE DE ARRUDA",1537,"PSDB","7560-claudio vale de arruda",1,1,"FORMOSA DA SERRA NEGRA",52.717,"MA_FORMOSA DA SERRA NEGRA",5.434
"MA",1,6.45161,"JUSCELINO MARTINS DE OLIVEIRA",1749,"PPB","7560-juscelino martins de oliveira",1,0,"FORMOSA DA SERRA NEGRA",47.283,"MA_FORMOSA DA SERRA NEGRA",-5.434
"MA",1,16.5601,"JADSON PASSINHO GONCALVES",2006,"PFL","7595-jadson passinho goncalves",1,1,"CEDRAL",56.081,"MA_CEDRAL",12.508
"MA",0,-21.5374,"WASHINGTON LUIS SILVA PLACIDO",592,"PPB","7609-washington luis silva placido",1,0,"GOVERNADOR EDSON LOBAO",41.603,"MA_GOVERNADOR EDSON LOBAO",-10.032
"MA",1,21.5374,"JORGE NEY MOTA BANDEIRA",917,"PSDB","7609-jorge ney mota bandeira",1,1,"GOVERNADOR EDSON LOBAO",51.635,"MA_GOVERNADOR EDSON LOBAO",10.032
"MA",0,-1.18343,"LUIS FEITOSA DA SILVA",1670,"PSD","7625-luis feitosa da silva",1,1,"GOVERNADOR LUIZ ROCHA",59.021,"MA_GOVERNADOR LUIZ ROCHA",18.042
"MA",1,1.18343,"DJALMA PEREIRA GUEDES",1710,"PMDB","7625-djalma pereira guedes",1,0,"GOVERNADOR LUIZ ROCHA",40.979,"MA_GOVERNADOR LUIZ ROCHA",-18.042
"MA",1,22.5211,"RICARDO ANTONIO ARCHER",11226,"PPB","7633-ricardo antonio archer",1,1,"CODO",49.365,"MA_CODO",9.185
